version,niveau,classe,discipline,editeur,code,nom,nbpage,codeprof,,
,,,,delagrave,9782206103952,,https://www.libmanuels.fr/demo/9782206103952/manuel/0?title=Biologie%20et%20Physiopathologie%20Humaines%201re%20ST2S%20(2019)%20Manuel&editor=Delagrave&pages=1-41,,,
,,,,delagrave,9782206104058,,https://www.libmanuels.fr/demo/9782206104058/manuel/0?title=Biologie%20et%20Physiopathologie%20Humaines%201re%20ST2S%20(2019)%20Pochette&editor=Delagrave&pages=1-31,,,
,,,,delagrave,9782206104041,,https://www.libmanuels.fr/demo/9782206104041/manuel/0?title=Biologie%20et%20Physiopathologie%20Humaines%201re%20ST2S%20(2019)%20Pochette&editor=Delagrave,,,
,,,,delagrave,9782206104867,,https://www.libmanuels.fr/demo/9782206104867/specimen/0?title=Biologie%20et%20Physiopathologie%20humaines%20Tle%20ST2S%20(2020)%20Manuel&editor=Delagrave&pages=1-27,,,
,,,,delagrave,9782206104898,,https://www.libmanuels.fr/demo/9782206104898/manuel/0?title=Biologie%20et%20Physiopathologie%20humaines%20Tle%20ST2S%20(2020)%20Pochette&editor=Delagrave&pages=1-19,,,
,,,,delagrave,9782206106144,,https://www.libmanuels.fr/demo/9782206106144/specimen/0?title=Cahier%20d%27algorithmique%20et%20de%20programmation%20(SNT)%202de&editor=Delagrave&pages=1-27,,,
,,,,delagrave,9782206107028,,"https://www.libmanuels.fr/demo/9782206107028/specimen/0?title=Cahier%20d%27algorithmique%20et%20de%20programmation%201re,%20Tle%20Techno.%20Ens.%20commun%20(2022)%20Cahier&editor=Delagrave&pages=1-23",,,
,,,,delagrave,9782206106052,,"https://www.libmanuels.fr/demo/9782206106052/specimen/0?title=Cahier%20d%27automatismes%20Maths%201re,%20Tle%20Techno&editor=Delagrave&pages=1-9",,,
,,,,delagrave,9782206105338,,https://www.libmanuels.fr/demo/9782206105338/manuel/0?title=Cahier%20des%20Sciences%20num%C3%A9riques%20et%20Technologie%20(SNT)%202de%20(2020)&editor=Delagrave&pages=1-19,,,
,,,,delagrave,9782206305875,,https://www.libmanuels.fr/demo/9782206305875/manuel/0?title=Droit%201re%20STMG%20(2019)%20Manuel&editor=Delagrave&pages=1-19,,,
,,,,delagrave,9782206309262,,https://www.libmanuels.fr/demo/9782206309262/specimen/0?title=Droit%201re%20STMG%20(2021)&editor=Delagrave&pages=1-17,,,
,,,,delagrave,9782206310893,,https://www.libmanuels.fr/demo/9782206310893/specimen/0?title=Droit%20Tle%20STMG%20(2022)%20Pochette&editor=Delagrave&pages=1-15,,,
,,,,delagrave,9782206307503,,https://www.libmanuels.fr/demo/9782206307503/specimen/0?title=Droit%20Tle%20STMG%20Manuel%20(Ed.%20num%202022)&editor=Delagrave&pages=1-23,,,
,,,,delagrave,9782206305844,,https://www.libmanuels.fr/demo/9782206305844/manuel/0?title=%C3%89conomie%201re%20STMG%20Manuel%20(2019)&editor=Delagrave&pages=1-21,,,
,,,,delagrave,9782206309231,,https://www.libmanuels.fr/demo/9782206309231/specimen/0?title=%C3%89conomie%201re%20STMG%20Pochette%20(2021)&editor=Delagrave&pages=1-21,,,
,,,,delagrave,9782206310817,,https://www.libmanuels.fr/demo/9782206310817/specimen/0?title=%C3%89conomie%20Tle%20STMG%20(2022)%20Pochette&editor=Delagrave&pages=1-23,,,
,,,,delagrave,9782206307794,,https://www.libmanuels.fr/demo/9782206307794/specimen/0?title=%C3%89conomie%20Tle%20STMG%20Manuel%20(2020)&editor=Delagrave&pages=1-23,,,
,,,,delagrave,9782206304519,,"https://www.libmanuels.fr/demo/9782206304519/manuel/0?title=Enseignement%20Scientifique%20Alimentation-Environnement%201re,%20Tle%20STHR%20(2018)&editor=Delagrave&pages=1-21",,,
,,,,delagrave,9782206308432,,https://www.libmanuels.fr/demo/9782206308432/specimen/0?title=Gestion%20et%20Finance%20ens.%20sp%C3%A9cifique%20Tle%20STMG%20Manuel%20(2020)&editor=Delagrave&pages=1-21,,,
,,,,delagrave,9782206311029,,https://www.libmanuels.fr/demo/9782206311029/specimen/0?title=Gestion%20et%20Finance%20Tle%20STMG%20(2022)%20Pochette&editor=Delagrave&pages=1-23,,,
,,,,delagrave,9782206106496,,https://www.libmanuels.fr/demo/9782206106496/specimen/0?title=Les%20sciences%20de%20l%27ing%C3%A9nieur%20au%20lyc%C3%A9e%20(2021)&editor=Delagrave&pages=1-21,,,
,,,,delagrave,9782206305905,,https://www.libmanuels.fr/demo/9782206305905/manuel/0?title=Management%201re%20STMG%20(2019)%20Manuel&editor=Delagrave&pages=1-19,,,
,,,,delagrave,9782206309293,,https://www.libmanuels.fr/demo/9782206309293/specimen/0?title=Management%201re%20STMG%20(2021)&editor=Delagrave&pages=1-17,,,
,,,,delagrave,9782206310862,,"https://www.libmanuels.fr/demo/9782206310862/specimen/0?title=Management,%20Sciences%20de%20gestion%20et%20num%C3%A9rique%20Tle%20STMG%20(2022)%20Pochette&editor=Delagrave&pages=1-21",,,
,,,,delagrave,9782206307916,,"https://www.libmanuels.fr/demo/9782206307916/specimen/0?title=Management,%20Sciences%20de%20gestion%20et%20num%C3%A9rique%20Tle%20STMG%20Manuel%20(2020)&editor=Delagrave&pages=1-25",,,
,,,,delagrave,9782206103631,,"https://www.libmanuels.fr/demo/9782206103631/manuel/0?title=Math%C3%A9matiques%201re%20Tronc%20commun,%20sp%C3%A9cialit%C3%A9%20STI2D/STL%20(2019)&editor=Delagrave&pages=1-31",,,
,,,,delagrave,9782206105147,,https://www.libmanuels.fr/demo/9782206105147/specimen/0?title=Math%C3%A9matiques%20enseignement%20commun%20et%20sp%C3%A9cialit%C3%A9%20Tle%20STI2D/STL%20(2020)&editor=Delagrave&pages=1-33,,,
,,,,delagrave,9782206105116,,https://www.libmanuels.fr/demo/9782206105116/specimen/0?title=Math%C3%A9matiques%20Tle%20Tronc%20commun%20STMG/STI2D/STL/ST2S/STHR%20(2020)&editor=Delagrave&pages=1-33,,,
,,,,delagrave,9782206103600,,https://www.libmanuels.fr/demo/9782206103600/manuel/0?title=Maths%201re%20S%C3%A9ries%20Techno%20Enseignement%20commun%20(Ed.%20num.%202021)&editor=Delagrave&pages=1-31,,,
,,,,delagrave,9782206308500,,https://www.libmanuels.fr/demo/9782206308500/specimen/0?title=Mercatique%20ens.%20sp%C3%A9cifique%20Tle%20STMG%20Manuel%20(2020)&editor=Delagrave&pages=1-21,,,
,,,,delagrave,9782206310961,,https://www.libmanuels.fr/demo/9782206310961/specimen/0?title=Mercatique%20Tle%20STMG%20(2022)%20Pochette&editor=Delagrave&pages=1-21,,,
,,,,delagrave,9782206401218,,https://www.libmanuels.fr/demo/9782206401218/specimen/0?title=Philosophie%20Terminale%20Voie%20G%C3%A9n%C3%A9rale%20(2020)&editor=Delagrave&pages=1-41,,,
,,,,delagrave,9782206402376,,https://www.libmanuels.fr/demo/9782206402376/specimen/0?title=Philosophie%20Terminale%20Voie%20Technologique%20(2020)&editor=Delagrave&pages=1-35,,,
,,,,delagrave,9782206104973,,https://www.libmanuels.fr/demo/9782206104973/specimen/0?title=Physique%20-%20Chimie%20Tle%20STI2D%20(2020)&editor=Delagrave&pages=1-21,,,
,,,,delagrave,9782206103662,,https://www.libmanuels.fr/demo/9782206103662/manuel/0?title=Physique%20Chimie%201re%20STI2D%20(2019)&editor=Delagrave&pages=1-9;124-135,,,
,,,,delagrave,9782206103662,,https://www.libmanuels.fr/demo/9782206103662/manuel/0?title=Physique%20Chimie%201re%20STI2D%20(2019)&editor=Delagrave,,,
,,,,delagrave,9782206310992,,https://www.libmanuels.fr/demo/9782206310992/specimen/0?title=Ressources%20humaines%20et%20communication%20Tle%20STMG%20(2022)%20Pochette&editor=Delagrave&pages=1-23,,,
,,,,delagrave,9782206308470,,https://www.libmanuels.fr/demo/9782206308470/specimen/0?title=RH%20et%20communication%20ens.%20sp%C3%A9cifique%20Tle%20STMG%20Manuel%20(2020)&editor=Delagrave&pages=1-23,,,
,,,,delagrave,9782206304267,,https://www.libmanuels.fr/demo/9782206304267/manuel/0?title=Sciences%202de%20Bac%20STHR%20(2017)&editor=Delagrave&pages=1-13,,,
,,,,delagrave,9782206309323,,https://www.libmanuels.fr/demo/9782206309323/specimen/0?title=Sciences%20de%20gestion%20et%20num%C3%A9rique%201re%20STMG%20Pochette%20(2021)&editor=Delagrave&pages=1-21,,,
,,,,delagrave,9782206309996,,https://www.libmanuels.fr/demo/9782206309996/specimen/0?title=Sciences%20de%20gestion%20et%20num%C3%A9rique%20SDGN%201re%20STMG%20Manuel%20(2021)&editor=Delagrave&pages=1-17,,,
,,,,delagrave,9782206309354,,https://www.libmanuels.fr/demo/9782206309354/specimen/0?title=Sciences%20de%20gestion%20et%20num%C3%A9rique%20SDGN%201re%20STMG%20Pochette%20(2021)&editor=Delagrave&pages=1-17,,,
,,,,delagrave,9782206309385,,https://www.libmanuels.fr/demo/9782206309385/specimen/0?title=Sciences%20%C3%89conomiques%20et%20Sociales%20(SES)%202de%20(2021)&editor=Delagrave&pages=1-23,,,
,,,,delagrave,9782206205083,,https://www.libmanuels.fr/demo/9782206205083/manuel/0?title=Sciences%20%C3%89conomiques%20et%20Sociales%202de%20-%20Manuel%20(Ed.%20num.%202022)&editor=Delagrave&pages=1-25,,,
,,,,delagrave,9782206205076,,https://www.libmanuels.fr/demo/9782206205076/specimen/0?title=Sciences%20%C3%89conomiques%20et%20Sociales%202de%20(2019)%20-%20Manuel&editor=Delagrave&pages=1-25,,,
,,,,delagrave,9782206104072,,https://www.libmanuels.fr/demo/9782206104072/manuel/0?title=Sciences%20et%20Techniques%20Sanitaires%20et%20Sociales%201re%20ST2S%20(2019)&editor=Delagrave&pages=1-19,,,
,,,,delagrave,9782206104829,,https://www.libmanuels.fr/demo/9782206104829/specimen/0?title=Sciences%20et%20Techniques%20Sanitaires%20et%20Sociales%20Tle%20ST2S%20(2020)&editor=Delagrave&pages=1-39,,,
,,,,delagrave,9782206302737,,"https://www.libmanuels.fr/demo/9782206302737/manuel/0?title=Sciences%20et%20Technologies%20Culinaires%20(STC)%201re,%20Tle%20STHR%20(2016)&editor=Delagrave&pages=1-13",,,
,,,,delagrave,9782206302768,,https://www.libmanuels.fr/demo/9782206302768/manuel/0?title=Sciences%20et%20Technologies%20des%20Services%20(STS)%202de%20Bac%20Techno%20STHR%20(2016)&editor=Delagrave&pages=1-15,,,
,,,,delagrave,9782206103570,,https://www.libmanuels.fr/demo/9782206103570/specimen/0?title=Sciences%20num%C3%A9riques%20et%20Technologie%20(SNT)%202de%20(2019)&editor=Delagrave&pages=1-9;32-53,,,
,,,,delagrave,9782206100906,,"https://www.libmanuels.fr/demo/9782206100906/specimen/0?title=Technologie%201re,%20Tle%20STI2D%20(2015)&editor=Delagrave&pages=1-35",,,
